"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-03","50","59","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-04","48","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-05","46","56","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-06","50","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-07","48","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-08","45","49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-09","44","49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-10","41","48","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-11","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-12","39","42","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-13","40","48","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-14","39","42","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-15","43","47","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-16","41","46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-17","40","48","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-18","40","49","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-19","43","55","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-20","48","58","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-21","46","48","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-22","44","49","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-23","44","49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-24","41","47","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-25","41","49","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-26","45","50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-27","47","52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-28","45","48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-02-29","47","52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-01","44","48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-02","47","51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-03","46","48","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-04","40","44","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-05","40","46","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-06","40","47","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-07","44","53","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-08","45","47","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-09","46","51","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-10","46","56","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-11","44","49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-12","42","47","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-13","50","58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-14","43","49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-15","42","50","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-16","46","51","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-17","43","46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-18","45","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-19","42","46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-20","41","49","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-21","49","55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-22","46","52","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-23","45","51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-24","45","54","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-25","45","51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-26","47","58","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-27","46","50","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-28","44","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-29","44","52","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-30","48","58","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-03-31","52","62","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-01","55","64","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-02","53","63","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-03","56","68","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-04","47","54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-05","45","49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-06","45","50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-07","49","59","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-08","52","62","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-09","51","55","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-10","53","63","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-11","57","68","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-12","58","67","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-13","54","59","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-14","49","52","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-15","51","56","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-16","49","53","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-17","53","62","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-18","53","63","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-19","53","60","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-20","56","64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-21","55","63","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-22","49","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-23","45","52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-24","45","55","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-25","48","53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-26","52","62","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-27","52","61","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-28","47","52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-29","47","56","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-04-30","56","65","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-01","55","62","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-02","56","63","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-03","51","56","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-04","49","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-05","48","53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-06","49","59","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-07","52","62","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-08","50","54","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-09","48","52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-10","48","53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-11","50","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-12","50","58","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-13","55","62","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-14","63","73","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-15","60","70","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-16","59","69","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-17","54","59","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-18","55","62","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-19","58","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-20","57","61","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-21","60","67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-22","57","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-23","57","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-24","56","66","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-25","53","62","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-26","55","63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-27","57","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-28","55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-29","55","60","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-30","50","52","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-05-31","53","57","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-01","58","68","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-02","58","67","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-03","64","79","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-04","69","83","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-05","60","66","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-06","57","62","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-07","55","58","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-08","57","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-09","54","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-10","53","59","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-11","51","55","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-12","57","62","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-13","59","66","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-14","58","62","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-15","58","66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-16","62","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-17","66","80","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-18","57","61","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-19","59","65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-20","62","74","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-21","63","69","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-22","60","67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-23","60","69","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-24","61","69","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-25","67","80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-26","70","83","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-27","73","88","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-28","73","87","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-29","63","72","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-06-30","60","66","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-01","60","66","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-02","58","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-03","57","62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-04","60","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-05","61","72","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-06","63","72","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-07","65","77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-08","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-09","62","68","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-10","62","71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-11","63","71","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-12",,"77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-13","64","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-14","62","69","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-15","63","74","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-16","69","82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-17","69","82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-18","62","69","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-19","65","77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-20","68","80","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-21","70","83","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-22","60","63","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-23","66","74","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-24","68","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-25","64","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-26","63","72","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-27","69","78","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-28","67","73","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-29","70","81","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-30","74","85","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-07-31","68","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-01","68","77","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-02","65","78","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-03","67","79","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-04","71","83","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-05","69","81","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-06","64","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-07","65","73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-08","68","82","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-09","62","70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-10","62","70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-11","62","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-12","64","74","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-13","61","70","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-14","59","68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-15","59","67","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-16","63","73","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-17","62","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-18","60","65","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-19","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-20","64","73","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-21","65","75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-22","68","80","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-23","70","83","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-24","64","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-25","66","74","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-26","62","68","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-27","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-28","63","75","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-29","60","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-30","63","69","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-08-31","59","65","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-01","58","66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-02","58","66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-03","60","69","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-04","59","69","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-05","55","62","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-06","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-07","55","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-08","58","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-09","57","61","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-10","56","61","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-11","59","67","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-12","63","75","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-13","65","77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-14","72","84","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-15","66","73","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-16","63","69","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-17","63","72","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-18","65","70","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-19","65","71","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-20","59","64","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-21","62","67","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-22","58","66","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-23","58","71","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-24","59","73","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-25","59","73","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-26","61","75","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-27","61","73","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-28","58","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-29","61","65","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-09-30","58","61","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-01","54","57","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-02","55","62","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-03","54","61","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-04","51","61","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-05","56","66","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-06","63","77","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-07","61","75","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-08","57","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-09","54","56","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-10","53","56","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-11","54","60","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-12","53","60","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-13","55","58","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-14","51","57","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-15","47","54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-16","53","57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-17","58","66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-18","53","58","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-19","50","55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-20","52","58","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-21","50","58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-22","50","59","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-23","57","72","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-24","53","64","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-25","52","56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-26","50","53","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-27","51","54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-28","51","56","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-29","51","56","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-30","45","49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-10-31","48","51","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-01","46","52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-02","50","54","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-03","50","57","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-04","50","55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-05","47","49","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-06","47","51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-07","44","49","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-08","43","46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-09","42","46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-10","41","46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-11","37","43","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-12","38","43","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-13","42","46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-14","41","48","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-15","38","46","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-16","36","44","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-17","37","46","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-18","38","47","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2000-11-19","37","46","28"
